prior_knowledge_score,avg_quiz_score,cognitive_load_score,avg_time_per_question,error_rate,revision_frequency,help_requests_count,attention_span_score,mental_fatigue_score,time_variation,concept_mastery_rate,engagement_rate,avg_study_time_per_day,performance_score,ready_for_advanced,ready_for_advanced_svc,learning_path_type,recommended_difficulty
16,6,10,101,0.7617480609907126,1,10,6,4,25,96,2,2,0.0,0,0,0,0
90,81,3,77,0.260147415703334,8,19,10,3,37,86,28,4,100.0,1,1,2,2
34,96,2,14,0.12155912802768942,11,12,2,1,30,83,25,3,100.0,1,1,2,2
57,39,4,89,0.3866349042059062,1,20,6,5,30,71,97,5,38.18953619616178,0,0,0,0
55,59,3,35,0.15448496621795904,2,10,8,5,26,94,38,0,69.79948358290736,1,1,1,1
27,36,3,16,0.040312718652133595,14,9,4,4,10,23,58,4,82.96816425956591,1,1,2,2
60,88,4,23,0.5700300002696672,7,2,8,2,33,37,19,4,75.32191373350332,1,1,2,2
61,41,6,67,0.5132709617959236,0,9,6,3,31,56,60,0,32.03219667857391,0,0,0,0
14,68,5,57,0.2005021355857941,1,7,2,8,27,36,69,3,35.74653772702718,0,0,0,0
41,11,8,74,0.9207252491346455,1,8,5,8,38,67,82,2,14.470799335895,0,0,0,0
39,34,1,47,0.3830597324636863,2,4,4,6,11,39,26,2,33.02060940182748,0,0,0,0
29,29,1,49,0.12914884005446003,10,6,10,2,28,15,77,2,67.04771889087637,1,1,1,1
49,57,7,57,0.4474532313404932,12,8,3,5,6,67,35,0,85.10311494313324,1,1,2,2
73,67,9,13,0.4580552306737925,2,10,2,6,17,11,63,0,38.62090530870597,0,0,0,0
72,44,3,39,0.39262418170179214,11,4,4,4,28,30,87,1,94.70633825977993,1,1,2,2
24,43,9,116,0.6596705679787622,6,10,1,1,9,17,22,3,26.706152153906128,0,0,0,0
42,73,5,71,0.9997266376901078,1,15,5,2,26,4,22,0,26.45595201074126,0,0,0,0
10,29,5,25,0.6620542543753322,2,6,1,9,1,100,34,0,36.208185945538126,0,0,0,0
46,84,10,120,0.9947313713176767,4,5,5,8,32,88,47,2,62.559863191864984,1,1,1,1
70,69,1,105,0.9049230732541875,0,4,5,9,34,68,61,4,50.30820238660657,0,0,1,1
56,34,10,15,0.2151241635761746,14,0,3,10,32,24,20,5,76.8559337130626,1,1,2,2
17,19,2,41,0.17429115892364921,3,1,2,5,19,3,21,5,24.973247757174562,0,0,0,0
19,59,7,20,0.6382808665646071,7,19,2,3,21,46,90,5,53.146697992718344,0,0,1,1
55,26,2,61,0.023578445934304915,4,2,1,9,38,67,62,1,54.620081517723186,0,0,1,1
74,59,10,102,0.2471373449338996,9,10,4,6,19,81,9,4,82.50784777276166,1,1,2,2
65,81,10,77,0.84465524642569,5,3,6,3,35,94,66,0,69.44964479604282,1,1,1,1
1,63,8,69,0.1815251137936691,2,14,2,10,7,96,65,3,40.49636010734045,0,0,0,0
87,99,9,37,0.153022994838506,13,18,3,4,11,59,96,3,100.0,1,1,2,2
68,12,5,38,0.687024978688012,5,16,8,1,13,9,16,2,29.70846420248454,0,0,0,0
42,1,1,33,0.45784769247800694,1,17,1,6,35,86,83,1,32.95127270982865,0,0,0,0
86,34,6,39,0.8235999769846611,7,13,7,5,35,19,74,1,55.08298861108675,0,1,1,1
21,12,8,103,0.8307165377219743,14,15,10,9,23,56,52,5,61.200178387658,1,1,1,1
77,69,8,20,0.5849051146395474,2,2,10,7,3,35,67,2,59.961307081313834,0,1,1,1
8,60,10,103,0.01914463463849414,6,7,4,8,28,2,45,4,52.078864478656726,0,0,1,1
70,9,1,106,0.6063231438227439,12,8,9,8,14,90,23,5,81.11359961576798,1,1,2,2
69,74,4,17,0.43608056005498685,7,1,9,6,25,54,56,1,86.05912614787243,1,1,2,2
79,98,3,72,0.9456027672096001,13,2,4,9,8,5,27,0,100.0,1,1,2,2
77,35,2,26,0.4410312049824826,5,12,4,2,13,50,68,4,52.76483965609549,0,0,1,1
37,98,1,55,0.2847985097125405,13,15,5,4,24,69,29,5,100.0,1,1,2,2
73,34,2,52,0.9868024472287885,8,6,7,3,12,9,27,5,52.264979334068904,0,0,1,1
71,31,8,91,0.199016977564476,7,20,2,8,39,9,76,4,45.79333810988334,0,0,1,0
54,51,5,89,0.5654731865675316,11,14,10,4,25,93,85,0,87.09026638240687,1,1,2,2
61,19,2,41,0.39841487703546263,1,5,1,6,26,55,68,4,33.92506286954074,0,0,0,0
56,7,9,82,0.9990714834797222,1,7,4,5,14,10,95,0,0.683337310833938,0,0,0,0
99,16,2,63,0.3302466514000887,6,0,3,8,3,0,42,3,53.818812263172006,0,0,1,1
40,37,4,73,0.6976666211002923,4,17,5,8,33,2,84,4,37.47289432781947,0,0,0,0
60,65,5,89,0.23757467752417305,11,11,6,4,6,93,100,0,100.0,1,1,2,2
52,96,4,16,0.9072664202947609,7,0,7,8,19,0,40,3,69.64606011647793,1,1,1,1
4,9,3,44,0.031167833408885293,6,10,4,9,29,9,59,0,28.772320812275396,0,0,0,0
10,46,10,26,0.4477935685798776,0,18,10,8,37,23,67,4,12.107476592552125,0,0,0,0
70,59,1,108,0.5642484943684025,14,13,7,10,17,15,27,2,100.0,1,1,2,2
7,20,3,90,0.19406959018433434,10,9,4,8,25,42,100,2,59.74617107791204,0,1,1,1
31,59,10,60,0.3672242126952888,13,9,3,6,17,10,63,1,67.05341970747723,1,1,1,1
85,31,6,77,0.7950446368895407,9,7,3,5,16,59,4,3,69.72860729354622,1,1,1,1
79,81,2,46,0.6742006462162684,10,13,1,6,35,33,11,1,97.49351759791097,1,1,2,2
24,78,4,98,0.0471308179460983,9,9,5,5,36,61,99,3,90.38108086429776,1,1,2,2
56,83,5,105,0.9024369384509372,3,14,7,6,16,27,3,2,53.76194520733421,0,0,1,1
77,5,4,101,0.3252633239728122,2,19,2,8,9,88,26,0,44.32055048280041,0,0,0,0
42,44,5,45,0.24906378823888353,1,18,10,2,7,39,21,5,26.60218724018582,0,0,0,0
2,89,9,120,0.11644463992476795,3,0,8,1,6,38,70,1,46.32708818810701,0,0,1,0
63,84,6,40,0.613589718618306,4,2,8,9,15,86,67,1,76.67240370075325,1,1,2,2
11,1,10,116,0.32815370182817893,5,14,9,1,25,61,97,3,18.800018722564214,0,0,0,0
18,68,10,102,0.6379679856024784,3,19,8,7,25,97,95,2,55.81207824602879,0,1,1,1
74,54,4,66,0.4335637673850745,5,19,3,5,3,60,65,4,67.30930190078772,1,1,1,1
81,40,6,70,0.7732579668281893,2,10,1,8,27,70,34,2,50.37669372059956,0,0,1,1
92,3,1,56,0.2749976836247774,0,15,2,1,40,33,96,3,36.37974139124141,0,0,0,0
55,86,1,79,0.3748054014873091,2,15,3,1,14,29,59,2,67.61915808987254,1,1,1,1
14,82,8,94,0.03884464534749554,5,2,4,10,27,41,57,4,61.14680173005592,1,1,1,1
24,47,2,46,0.8910094945985771,1,20,8,6,8,74,70,5,23.631964367428818,0,0,0,0
0,87,6,44,0.3876888348079277,1,0,9,9,29,29,38,4,36.82538101007552,0,0,0,0
35,64,1,15,0.46432323097691486,5,4,3,9,19,90,14,0,79.36766709042651,1,1,2,2
39,30,9,104,0.6811122700531697,11,2,6,10,38,56,7,3,56.02885732522798,0,1,1,1
45,30,7,75,0.6234533131583225,7,11,6,5,24,37,94,2,48.41666577397065,0,0,1,0
57,13,8,36,0.5371636090750338,5,15,10,6,36,92,71,3,39.82429456744619,0,0,0,0
50,22,6,84,0.09235464796862425,4,7,4,2,37,6,90,1,34.24064305490299,0,0,0,0
64,81,2,18,0.25793208624257136,1,13,4,9,30,10,93,3,61.9276197752399,1,1,1,1
33,90,7,103,0.18916897112503162,1,9,7,1,13,64,66,0,55.76208007916538,0,1,1,1
61,28,6,98,0.6639945183073143,6,14,5,3,7,46,81,3,48.71855555258918,0,0,1,0
31,99,4,48,0.8344018656287714,10,18,3,8,22,56,16,5,91.25370728439724,1,1,2,2
59,63,10,115,0.20876759901563446,8,13,8,6,18,84,93,0,84.90504519970024,1,1,2,2
64,17,3,120,0.47475934025001754,1,13,10,4,19,80,98,3,34.0636298804914,0,0,0,0
7,30,10,33,0.6712762304835778,8,19,2,8,40,69,48,5,39.85604951442422,0,0,0,0
61,7,6,24,0.20157478721089883,7,15,6,1,23,64,70,1,49.645653834452915,0,0,1,0
59,50,3,86,0.3300518204652184,4,13,4,10,15,30,88,1,55.86362116727927,0,1,1,1
26,61,5,11,0.23225608860241898,2,14,5,3,35,23,90,1,43.12024496896023,0,0,0,0
29,67,6,17,0.9188519119377098,6,19,1,2,23,2,19,1,52.595404306691556,0,0,1,1
70,19,3,58,0.8281719388620397,11,13,2,4,12,50,91,0,70.38608112391215,1,1,2,1
8,7,4,102,0.44043029769841324,11,7,4,4,14,37,45,1,46.604895917634785,0,0,1,0
47,34,10,20,0.8105208058236466,1,8,3,7,39,99,64,0,33.012027724733656,0,0,0,0
39,29,4,69,0.1944653311635468,2,6,8,7,18,27,14,5,29.268161923040218,0,0,0,0
71,23,5,16,0.21976315355484877,11,17,1,3,28,68,44,3,83.12154356183052,1,1,2,2
34,60,4,30,0.7983798116590798,0,9,5,8,15,28,37,2,22.713174726688134,0,0,0,0
8,7,2,105,0.8725724325950829,13,12,4,4,36,77,69,3,66.28932110139478,1,1,1,1
45,57,1,46,0.42854497173141726,9,9,3,3,25,69,11,4,86.14574142001607,1,1,2,2
81,5,3,33,0.4005153345677941,11,1,8,8,1,67,31,2,73.13099023704552,1,1,2,1
14,42,7,118,0.5384737590677963,9,8,2,1,3,52,35,4,50.66633190379676,0,0,1,1
18,85,10,51,0.026270265050731156,4,10,9,5,10,53,42,1,61.27824143953263,1,1,1,1
77,90,2,58,0.201082498492949,9,2,10,5,2,0,36,2,99.23554995729656,1,1,2,2
26,86,9,41,0.6177138523842075,3,3,5,7,3,33,58,3,48.12196395463212,0,0,1,0
44,77,3,120,0.7346785210863815,13,10,3,10,23,28,30,1,98.96514924942383,1,1,2,2
25,45,6,27,0.8453489893462631,11,17,3,9,40,71,44,0,69.0641717043352,1,1,1,1
90,67,1,71,0.15777606010687273,13,9,6,7,24,33,35,2,100.0,1,1,2,2
73,77,5,25,0.08164674014164441,7,4,3,8,24,9,4,3,86.51686024864483,1,1,2,2
37,96,3,42,0.3788456102189105,0,14,3,2,21,42,10,1,59.161937147756134,0,1,1,1
37,44,4,111,0.7190248187486574,0,19,3,4,38,3,88,0,19.73712901815265,0,0,0,0
18,52,7,81,0.5982801049123858,4,13,6,6,7,54,3,4,39.391225863476,0,0,0,0
69,77,7,105,0.9680805576001725,12,15,2,4,21,98,49,1,96.69463017841856,1,1,2,2
7,84,7,77,0.3599286898928492,9,7,7,6,26,6,22,4,64.68300831766179,1,1,1,1
21,16,2,103,0.41926458240845377,3,17,2,8,23,66,42,1,25.246048738550318,0,0,0,0
84,54,2,87,0.0720244550928979,5,16,5,8,3,77,39,1,82.84414649230266,1,1,2,2
5,87,2,29,0.1874116355833022,9,5,6,3,33,11,70,5,71.65060724779202,1,1,2,1
18,88,6,55,0.16515343520880976,2,2,9,5,22,39,70,2,49.28230858118398,0,0,1,0
2,51,6,71,0.09052968992721055,3,4,7,9,29,34,23,5,36.925942783289244,0,0,0,0
78,3,2,94,0.7004659289326802,10,0,7,4,7,57,12,3,65.62758687644917,1,1,1,1
64,73,10,83,0.8250095873929887,5,17,9,7,21,73,14,5,70.9018783354581,1,1,2,1
11,25,10,54,0.5550338944274388,9,20,2,1,24,94,71,3,50.876586035004145,0,0,1,1
64,47,1,98,0.09707830108203375,0,5,4,1,2,35,96,0,43.95347229203062,0,0,0,0
61,53,5,60,0.14601887639863187,7,14,9,6,18,23,1,0,70.10880734404896,1,1,2,1
59,52,6,15,0.4860811695634327,6,16,2,6,11,19,21,2,59.37908661088882,0,1,1,1
72,98,5,87,0.7658842169279909,4,0,8,9,31,25,3,1,74.50404537986711,1,1,2,1
97,40,3,49,0.08082632355618569,12,19,4,7,28,69,15,2,99.30529647142932,1,1,2,2
81,45,2,76,0.5016016227925223,10,3,9,2,7,18,62,1,75.29978297182309,1,1,2,2
77,62,5,53,0.254372637950795,9,7,7,5,24,11,55,4,75.75226925850033,1,1,2,2
4,96,2,73,0.20974861343010598,5,4,9,1,2,90,95,2,76.19435488717818,1,1,2,2
40,56,2,75,0.14947029872816553,5,9,1,8,19,27,96,0,67.47810385814225,1,1,1,1
43,15,10,97,0.016777836637277832,11,3,10,2,34,15,82,4,60.16863973118406,1,1,1,1
38,70,7,38,0.4794744420984871,14,13,2,3,36,29,3,3,89.2116273531966,1,1,2,2
30,92,5,92,0.045997972066756265,5,17,3,8,4,23,58,2,71.27271052856024,1,1,2,1
23,6,10,54,0.1879877287161894,3,10,8,7,7,7,13,2,7.274678704992609,0,0,0,0
52,78,5,91,0.9486291217113659,3,12,10,2,6,77,28,4,53.85935378179843,0,0,1,1
88,50,6,70,0.5583051689579847,1,10,1,4,38,17,96,0,40.3736306839976,0,0,0,0
73,55,9,112,0.4320362716398761,0,16,1,8,13,26,57,0,33.123392188506365,0,0,0,0
65,55,2,64,0.49340411074834933,13,8,4,4,20,21,59,0,94.93655006318436,1,1,2,2
42,72,7,58,0.23680794706769281,10,2,2,3,40,74,21,4,99.19288978944738,1,1,2,2
3,80,6,89,0.31481336570222895,10,18,3,6,13,44,13,1,71.73217617378651,1,1,2,1
95,78,4,27,0.7576668933566498,6,12,9,8,36,87,88,0,100.0,1,1,2,2
7,80,5,100,0.20436174596814194,7,16,4,2,20,8,39,1,62.99659255021626,1,1,1,1
58,91,10,23,0.512826410543443,10,9,4,4,25,76,83,0,100.0,1,1,2,2
1,90,4,65,0.9391599983804911,2,7,6,7,30,34,38,4,40.59534516557008,0,0,0,0
62,75,1,47,0.8375062260974794,8,5,8,9,26,93,67,2,96.34958831116958,1,1,2,2
8,46,1,55,0.04179484682681911,2,11,8,5,7,86,57,3,49.647668238487846,0,0,1,0
35,62,1,99,0.6211939656480957,7,0,1,9,4,35,27,3,60.07043997206546,1,1,1,1
95,92,10,67,0.26825071862782923,0,18,6,2,14,31,8,2,61.384467880670954,1,1,1,1
7,62,8,19,0.9135588260481798,8,9,8,7,21,36,64,0,53.66582421428092,0,0,1,1
11,41,3,102,0.18632481720206828,8,10,2,6,36,87,4,4,64.08388596390915,1,1,1,1
43,15,10,15,0.022491091493812565,12,13,2,6,31,19,19,0,51.72087449687083,0,0,1,1
14,62,5,120,0.697689031983323,12,9,10,3,38,46,95,0,78.20804505925346,1,1,2,2
95,25,4,33,0.2287225876951826,1,3,2,5,23,15,99,5,49.86415896250337,0,0,1,0
96,90,9,96,0.7880983720910958,9,6,1,1,16,44,77,2,87.91564620251387,1,1,2,2
29,42,1,23,0.8740578354382882,0,7,7,2,18,59,80,2,22.09626839770912,0,0,0,0
33,54,7,91,0.9193095418747449,12,20,7,6,37,19,89,1,66.30700544167512,1,1,1,1
21,17,8,51,0.5489046629092296,14,10,3,6,40,58,54,5,51.871592091468536,0,0,1,1
38,96,4,83,0.9961988693893575,14,7,2,2,26,46,7,1,100.0,1,1,2,2
18,46,9,118,0.39821398328975866,3,11,2,10,30,40,2,5,29.599161505362694,0,0,0,0
26,66,6,26,0.00570002385668511,14,10,10,8,33,48,36,1,94.97415730283602,1,1,2,2
83,9,6,84,0.49845554833735883,2,0,4,1,11,60,65,2,31.46139412818282,0,0,0,0
8,71,3,88,0.9667408742948519,10,1,8,6,30,92,98,3,81.68708260031838,1,1,2,2
71,62,7,30,0.7278276268183395,11,8,2,9,32,72,73,4,87.16386787026065,1,1,2,2
69,11,3,15,0.5105238031835424,1,14,7,1,4,85,81,2,38.33650841992359,0,0,0,0
46,59,1,56,0.5570423298583906,7,18,5,2,10,87,76,5,78.9418926964656,1,1,2,2
52,68,4,53,0.19412214957263285,14,18,5,9,24,31,90,4,95.01671775166335,1,1,2,2
6,1,9,67,0.5995068405211171,1,6,5,2,22,64,47,3,0.0,0,0,0,0
6,78,8,69,0.5305988098493869,9,19,2,5,31,15,81,5,53.663070011013446,0,0,1,1
68,30,1,109,0.6378616860953973,5,14,3,4,26,34,55,4,50.988987515839604,0,0,1,1
36,58,10,44,0.2246222490300508,13,10,1,2,11,51,67,3,86.70292704727416,1,1,2,2
2,54,10,116,0.9079702642000501,4,9,6,4,17,11,88,4,19.24839235673611,0,0,0,0
19,3,8,20,0.2763198804990553,5,11,9,2,4,18,99,1,8.338729769317085,0,0,0,0
43,16,7,39,0.5533501801285093,8,12,6,6,25,27,13,4,40.53555373978389,0,0,0,0
24,19,9,58,0.18777724464195666,7,2,6,10,7,76,48,4,44.487696580034054,0,0,0,0
80,87,8,91,0.10968392997294563,13,11,3,9,21,25,53,1,100.0,1,1,2,2
33,20,8,19,0.8764843563326874,12,0,7,1,28,12,17,3,43.5378990783345,0,0,0,0
94,77,3,31,0.9287428814192126,4,0,4,2,1,47,42,1,73.7355171050508,1,1,2,1
95,83,1,70,0.8550927900659429,12,14,5,2,35,97,42,3,100.0,1,1,2,2
0,55,10,48,0.5624077125469532,6,12,2,4,29,28,35,4,27.75697897235324,0,0,0,0
56,57,7,64,0.6469033806872588,12,9,1,8,6,90,34,3,90.21421849075429,1,1,2,2
100,50,1,64,0.4099377483894454,10,16,4,5,22,49,7,3,96.77575236357711,1,1,2,2
60,88,1,80,0.4405487869478679,7,17,10,6,2,13,35,5,77.44469194097339,1,1,2,2
24,60,10,12,0.1699695352512386,13,4,7,4,13,71,8,3,97.75439793965931,1,1,2,2
67,73,9,72,0.794263201611513,0,13,1,8,3,50,56,4,46.44234144940859,0,0,1,0
26,15,9,101,0.0530959728262127,9,16,5,3,15,82,55,0,50.10236655762598,0,0,1,1
68,18,7,74,0.16254725553458682,5,12,4,10,14,68,55,4,55.11032394541624,0,1,1,1
95,62,6,32,0.7319026147434519,6,3,3,1,35,62,21,4,76.95554936490481,1,1,2,2
40,30,5,77,0.8124017511672824,2,7,9,10,18,27,13,1,17.082214706690998,0,0,0,0
29,11,2,64,0.9929360804519387,11,3,9,1,32,51,88,2,52.053754495078266,0,0,1,1
12,52,6,74,0.017172107985013674,0,6,3,1,36,8,51,0,18.69875900562302,0,0,0,0
12,98,8,13,0.7606763850257916,2,5,3,9,16,52,91,1,44.453758596722764,0,0,0,0
0,94,2,96,0.9848201736841626,7,12,1,6,8,89,2,4,70.92960683214815,1,1,2,1
90,58,5,12,0.17644915647953374,14,17,1,3,28,83,41,3,100.0,1,1,2,2
50,79,6,20,0.9335238857508941,5,9,6,1,13,17,45,0,51.38736115401745,0,0,1,1
29,65,7,95,0.35609991325875856,11,9,7,7,27,83,9,1,85.5874873493776,1,1,2,2
53,56,1,54,0.7603453024876071,1,18,9,7,17,79,47,1,47.34716434701453,0,0,1,0
11,74,5,57,0.17472348475055133,3,11,2,8,11,73,92,3,52.56901417371386,0,0,1,1
30,13,5,107,0.7005523014195957,3,9,10,2,10,62,96,5,18.533287162753954,0,0,0,0
27,77,2,30,0.8708489588458376,14,9,5,1,6,43,85,1,88.3576237527842,1,1,2,2
82,43,9,73,0.5668453336106972,6,4,2,2,35,59,25,3,65.64025893675957,1,1,1,1
49,80,9,46,0.7198446719326501,1,12,1,5,32,69,44,3,41.260758065598594,0,0,0,0
0,9,1,62,0.5265216154215564,10,12,4,6,13,79,86,3,43.603945385208526,0,0,0,0
21,96,10,110,0.8726797469005861,2,18,6,2,26,68,43,4,45.055213480830254,0,0,1,0
51,19,5,25,0.07240011277870406,14,4,4,2,15,41,10,3,79.54334653835362,1,1,2,2
93,91,9,37,0.2386927057706022,10,4,5,10,27,52,92,2,100.0,1,1,2,2
58,14,10,66,0.014052156919138636,0,1,2,9,2,21,64,3,19.250737343746863,0,0,0,0
60,56,6,88,0.0871186126798208,2,16,8,3,1,40,53,3,50.20297318221672,0,0,1,1
19,14,6,61,0.21404957829492333,2,19,6,2,12,78,80,1,28.61848339919394,0,0,0,0
62,10,4,59,0.7247136044655516,8,1,3,7,32,12,46,5,28.47377326600748,0,0,0,0
26,41,1,67,0.5347263526248113,4,1,5,1,8,38,77,4,45.3209739133933,0,0,1,0
71,53,10,13,0.8492947181352073,4,4,10,1,10,69,66,2,56.779839637446656,0,1,1,1
32,76,5,30,0.585512517110891,8,11,2,5,25,27,73,4,83.96971064736907,1,1,2,2
21,93,10,92,0.2826542208495314,5,10,5,1,38,74,15,4,71.26424673794027,1,1,2,1
91,81,3,91,0.9784532955087096,2,3,9,1,40,40,21,4,62.50191574609869,1,1,1,1
65,89,1,68,0.12215029789519793,2,9,1,6,33,65,51,3,80.96519333672624,1,1,2,2
61,61,3,82,0.16845713266893525,1,3,3,3,9,4,84,4,39.095883329618076,0,0,0,0
98,67,5,30,0.4114161692409807,3,2,8,6,36,18,40,2,66.69228972202686,1,1,1,1
100,29,10,33,0.10232989584280727,10,5,6,3,21,47,0,3,75.06016447621315,1,1,2,2
82,59,2,106,0.6726821462374016,1,17,5,1,12,2,18,5,41.17712073649647,0,0,0,0
94,56,2,88,0.5124380253234079,11,19,9,8,39,6,71,5,84.56430268063518,1,1,2,2
24,9,6,92,0.5299497213539281,8,9,5,7,21,100,82,1,42.58765406484175,0,0,0,0
60,46,6,76,0.9447767646876586,2,16,3,10,19,66,66,0,38.05899559628513,0,0,0,0
72,91,8,27,0.062045932652152636,3,7,3,7,29,90,23,3,79.81273341569229,1,1,2,2
90,75,2,71,0.7534554901468102,1,17,10,1,10,84,61,2,64.91059038736336,1,1,1,1
65,95,10,76,0.624320645422991,3,17,4,1,23,68,63,3,69.43716455759154,1,1,1,1
22,36,4,52,0.8692428010050748,8,15,1,6,21,50,84,3,55.11544458823528,0,1,1,1
17,47,7,112,0.22113099680911674,13,6,7,7,14,97,13,1,94.27616271407283,1,1,2,2
31,93,7,30,0.8831895991044334,4,0,10,2,14,74,92,1,65.50885930346355,1,1,1,1
45,22,2,90,0.6364633489035173,4,3,5,8,17,68,92,2,40.85211839236315,0,0,0,0
62,86,8,116,0.06686653308724055,3,5,3,4,7,64,29,5,70.42441051397712,1,1,2,1
78,50,1,33,0.5412641936692277,10,8,5,8,11,15,10,5,77.80342954142705,1,1,2,2
19,9,7,93,0.2799431663391495,8,6,8,8,20,83,80,0,50.442257051260015,0,0,1,1
29,54,7,62,0.6550574752402673,13,12,3,7,13,1,8,5,57.73282413973825,0,1,1,1
66,71,10,32,0.37926578817745527,8,13,8,1,36,95,39,3,86.75087649781634,1,1,2,2
10,99,1,118,0.5009624541130053,4,7,7,7,24,43,19,4,66.03548301608592,1,1,1,1
85,60,5,93,0.6621991942724881,0,10,5,1,20,67,32,0,52.52786701614441,0,0,1,1
57,42,7,59,0.9068538281109693,8,11,5,5,37,64,74,2,57.73614160649634,0,1,1,1
38,84,7,17,0.6730963842391818,10,10,7,4,3,3,65,4,72.7176748497757,1,1,2,1
29,53,1,29,0.12355438878427172,1,19,4,9,40,52,64,0,47.918713819613636,0,0,1,0
82,9,5,26,0.37135742284263284,0,14,1,5,26,85,46,3,39.16872783477348,0,0,0,0
51,72,9,80,0.23027229562538465,1,14,7,1,10,56,15,2,56.11396330922939,0,1,1,1
2,21,4,105,0.7201662296831269,9,14,5,8,13,93,55,1,46.080377706886296,0,0,1,0
90,9,7,65,0.49380628254460546,1,1,2,6,34,43,10,3,30.85240934141711,0,0,0,0
74,69,10,55,0.40257668104992395,1,10,10,2,28,40,41,0,43.36457455080702,0,0,0,0
20,36,8,33,0.4709661946063558,5,14,8,7,29,72,71,3,31.492738664186632,0,0,0,0
46,43,6,113,0.11662294688160468,5,18,8,3,36,71,44,1,61.78873967682501,1,1,1,1
21,93,4,66,0.16757013718338842,7,0,8,3,34,6,72,2,65.8503309992042,1,1,1,1
35,47,6,62,0.35961729159655564,0,17,5,4,29,67,93,2,28.7344529889476,0,0,0,0
12,54,9,34,0.6574044180505477,1,5,2,3,27,46,77,4,18.252590979975125,0,0,0,0
38,63,10,105,0.5745217850046357,3,6,3,10,19,90,87,4,50.89747643862482,0,0,1,1
55,46,10,38,0.7440745485997489,13,10,1,1,36,22,16,5,73.28922566723261,1,1,2,1
22,69,4,67,0.8350959080827836,10,19,2,2,4,36,29,5,64.82686324915758,1,1,1,1
34,88,5,67,0.8257566730372312,10,16,10,5,9,48,98,4,78.63249655389124,1,1,2,2
46,71,9,108,0.05339429638224724,12,8,10,8,24,98,23,4,100.0,1,1,2,2
42,72,10,84,0.0671393358278598,1,14,1,2,10,91,61,4,40.6704805352519,0,0,0,0
81,29,5,41,0.051904447629523176,0,17,5,1,38,81,72,2,45.37915322067692,0,0,1,0
1,21,1,80,0.6763928527241773,10,2,7,7,40,39,44,4,41.98186673549945,0,0,0,0
41,19,6,109,0.8297410072435765,5,0,5,5,19,100,71,1,36.50580941535669,0,0,0,0
80,93,7,99,0.053987246902445496,3,2,3,5,26,25,24,0,77.24052421577994,1,1,2,2
22,9,2,54,0.29497290201239623,8,10,7,2,28,82,80,4,49.182244014176355,0,0,1,0
82,55,4,113,0.29310401602162883,4,18,4,3,29,78,88,4,70.31039673981623,1,1,2,1
58,49,2,18,0.23014740037198056,2,16,1,3,10,77,58,2,62.24201701150778,1,1,1,1
72,59,2,99,0.08338754936035053,1,6,5,6,37,17,95,4,41.99240195049346,0,0,0,0
3,100,9,70,0.8629752743187461,5,3,2,10,23,41,20,2,54.797352788185236,0,0,1,1
63,6,4,81,0.44367140054494025,4,1,3,3,28,77,60,3,42.30003196396928,0,0,0,0
95,6,6,39,0.23609364852098713,9,14,1,3,4,21,1,5,67.97183991371953,1,1,1,1
1,21,2,17,0.24975702023846524,7,14,6,7,35,83,77,4,46.60824271080388,0,0,1,0
94,34,9,20,0.9035588222808101,0,5,3,2,40,32,62,3,23.72693284062797,0,0,0,0
91,15,2,90,0.24017409857068606,14,1,8,6,17,82,25,2,99.20449878362055,1,1,2,2
79,38,10,73,0.009572147236099005,14,1,3,2,22,55,90,0,88.21983320711604,1,1,2,2
83,29,7,50,0.4806728755115165,4,19,9,1,20,38,76,1,46.07426913857095,0,0,1,0
95,4,4,90,0.8085732359644588,12,17,1,2,22,41,89,2,68.32807858382127,1,1,1,1
68,40,8,91,0.3754531888747815,9,20,10,2,13,56,23,3,64.99925653123891,1,1,1,1
52,41,4,34,0.04566411019310668,6,18,3,5,36,81,28,1,65.89641071202439,1,1,1,1
22,99,5,35,0.39397027234354587,1,19,8,1,20,53,83,3,49.51309644351509,0,0,1,0
57,79,6,11,0.13527695828722153,13,19,6,8,40,51,95,1,100.0,1,1,2,2
43,14,3,116,0.2254071640703016,11,13,6,5,16,33,3,4,63.419573218415806,1,1,1,1
40,51,1,20,0.6424115303494411,1,14,6,1,12,59,22,0,40.32170412751368,0,0,0,0
18,43,8,39,0.783122489794915,14,1,3,8,6,88,9,0,71.45767232503565,1,1,2,1
18,63,2,101,0.23547864042445976,12,10,7,2,28,55,60,2,96.0264602798312,1,1,2,2
0,81,1,49,0.6656712303718235,3,6,9,8,7,4,35,2,51.81012920988522,0,0,1,1
75,66,1,67,0.9860525388924585,11,10,1,1,38,40,96,2,95.3408807392384,1,1,2,2
25,87,2,45,0.17018941217945371,4,4,10,10,7,25,74,5,67.54528934078809,1,1,1,1
7,44,3,93,0.7791122398104198,8,20,3,10,31,56,50,0,45.72149194172321,0,0,1,0
25,40,4,75,0.4773867184926951,4,16,4,3,11,81,82,3,41.74704609631416,0,0,0,0
22,39,10,56,0.7657473188479628,4,20,2,9,11,92,27,5,38.08050465230616,0,0,0,0
37,24,9,20,0.1904752273678607,5,1,10,4,14,9,25,0,29.165873511105676,0,0,0,0
12,43,4,104,0.8646614643298521,2,8,4,6,9,46,28,3,18.807833369831165,0,0,0,0
54,79,7,116,0.817901910505323,9,2,7,2,24,78,45,3,80.32429619692732,1,1,2,2
